Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0000016f-ca9a-3867-0000-000000000492,60d7c1cc-fcbd-3be1-bf78-dd7840fa11bb,Elbert916 Sanford861,M,GENERAL PRACTICE,800 SPRUCE STREET,PHILADELPHIA,PA,19107,40.009376,-75.133346,319
0000016f-ca9a-3867-0000-00000000049c,6255d43c-1018-3879-a8da-faa0cda4fb2d,Luciano237 Kuhn96,M,GENERAL PRACTICE,1000 BOWER HILL ROAD,PITTSBURGH,PA,15243,40.439753,-79.97659200000002,130
0000016f-ca9a-3867-0000-0000000004a6,c566042c-b640-31b2-9a0f-2e95e0a66c75,Noe500 Luettgen772,M,GENERAL PRACTICE,1200 OLD YORK ROAD,ABINGTON,PA,19001,41.519903,-75.773313,814
0000016f-ca9a-3867-0000-0000000004b0,ea461809-af9e-30f5-b48d-3987aa862165,Kathyrn611 Windler79,F,GENERAL PRACTICE,300 HIGHLAND AVE,HANOVER,PA,17331,40.427073,-80.461541,1673
0000016f-ca9a-3867-0000-0000000004ba,e85acdd2-1c4c-3350-b7dd-033126c3a616,Leonardo412 Gaylord332,M,GENERAL PRACTICE,91 HOSPITAL DRIVE,TOWANDA,PA,18848,41.785088,-76.476253,821
0000016f-ca9a-3867-0000-0000000004c4,06b0c6dd-c589-307f-9be3-3986bb051dc6,Herman763 Ziemann98,M,GENERAL PRACTICE,746 JEFFERSON AVENUE,SCRANTON,PA,18501,41.404178,-75.665908,1084
0000016f-ca9a-3867-0000-0000000004ce,ffe8c0be-e8c8-3e54-bf58-9f370dd86589,Kandi717 White193,F,GENERAL PRACTICE,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,40.278911,-76.643731,2012
0000016f-ca9a-3867-0000-0000000004d8,0231644b-4298-3812-b396-460a43d1094b,Shaunte610 Schinner682,F,GENERAL PRACTICE,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,40.177453,-74.923416,785
0000016f-ca9a-3867-0000-0000000004e2,fd3fe1ce-320f-38a8-b817-34b32bc16665,Cedric746 Koelpin146,M,GENERAL PRACTICE,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,40.626424,-75.367898,2477
0000016f-ca9a-3867-0000-0000000004ec,c5de7bdd-712f-3d0f-9cfd-5f5e9185d868,Malik994 Mohr916,M,GENERAL PRACTICE,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,40.293672,-79.93906899999998,1604
0000016f-ca9a-3867-0000-0000000004f6,ff4a3b5c-584e-3e9f-ae98-370e5ccac9d3,Clinton763 Funk324,M,GENERAL PRACTICE,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,41.157116,-80.088596,2159
0000016f-ca9a-3867-0000-000000000500,f852c05a-c2e8-34cb-9b01-ac62b2385214,Althea11 Wolff180,F,GENERAL PRACTICE,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,40.42632800000001,-79.761358,1724
0000016f-ca9a-3867-0000-00000000050a,47ec2383-25f7-3cf4-83e0-6f25223f28d2,Clay913 Skiles927,M,GENERAL PRACTICE,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,40.790994,-77.856818,846
0000016f-ca9a-3867-0000-000000000514,1307c82b-c4c4-3e7c-b6ef-9b38f2f4205a,Kirk871 Batz141,M,GENERAL PRACTICE,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,41.318792,-75.940536,1143
0000016f-ca9a-3867-0000-00000000051e,decc260f-b9bb-30eb-b23b-2c3fa730f2bb,Mohamed943 Klein929,M,GENERAL PRACTICE,1033 W GERMANTOWN PIKE,NORRISTOWN,PA,19401,40.122076,-75.33986999999998,79
0000016f-ca9a-3867-0000-000000000528,5b81529e-79df-3249-a04a-481229495ed7,Martina386 Blanda868,F,GENERAL PRACTICE,100 EAGLEVILLE RD,EAGLEVILLE,PA,19408,40.160393,-75.40899999999999,699
0000016f-ca9a-3867-0000-000000000532,7bc093d1-5d2c-3b02-a883-726591e1a2b0,Roman389 Welch179,M,GENERAL PRACTICE,230 NORTH BROAD STREET,PHILADELPHIA,PA,19102,40.009376,-75.133346,829
0000016f-ca9a-3867-0000-00000000053c,9c990f49-d7df-34c2-82de-78a24de75614,Craig656 Kreiger457,M,GENERAL PRACTICE,280 MIDDLETOWN ROAD,LANGHORNE,PA,19047,40.165957,-74.918253,51
0000016f-ca9a-3867-0000-000000000546,6c541269-2659-39cf-8e4d-ebea03fad6b1,Eusebio566 Hoppe518,M,GENERAL PRACTICE,5800 RIDGE AVE,PHILADELPHIA,PA,19128,40.009376,-75.133346,583
0000016f-ca9a-3867-0000-000000000550,082b4763-1313-3213-9593-1a565e6f6455,Lauri399 White193,F,GENERAL PRACTICE,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,PA,16154,41.22955200000001,-80.440704,2052
0000016f-ca9a-3867-0000-00000000055a,884167f3-fdc4-3a42-b8b5-c7ab6d063efc,Fausto876 Zemlak964,M,GENERAL PRACTICE,1331 EAST WYOMING AVENUE,PHILADELPHIA,PA,19124,40.009376,-75.133346,407
0000016f-ca9a-3867-0000-000000000564,980baa11-48b1-3263-8b53-6d77a32bc62f,Whitley172 Swift555,F,GENERAL PRACTICE,2310 HIGHLAND AVENUE,BETHLEHEM,PA,18017,40.624237,-75.352949,1079
0000016f-ca9a-3867-0000-00000000056e,d3e19402-d93b-3cae-a20b-7cfb891dd1e2,Trenton748 Lynch190,M,GENERAL PRACTICE,2752 CENTURY BOULEVARD,WYOMISSING,PA,19610,40.322153,-75.99470699999998,2089
0000016f-ca9a-3867-0000-000000000578,e63882b9-4701-322e-bf81-692cb0f82525,Sam879 Armstrong51,F,GENERAL PRACTICE,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,18104,40.593966,-75.47815899999998,866
0000016f-ca9a-3867-0000-000000000582,17cf0820-b3fd-3c66-8443-adb5ea247b85,Cheree978 Greenholt190,F,GENERAL PRACTICE,3300 TILLMAN DRIVE,BENSALEM,PA,19020,40.106223,-74.943641,2039
0000016f-ca9a-3867-0000-00000000058c,48cabb80-bdce-3a28-b1a1-d97465853a36,Bradley693 Cremin516,M,GENERAL PRACTICE,100 TRICH DRIVE,WASHINGTON,PA,15301,40.40524600000001,-78.609031,550
0000016f-ca9a-3867-0000-000000000596,9cba05bf-33be-3eac-a594-614bd080e3b7,Darrell400 Witting912,M,GENERAL PRACTICE,454 ENTERPRISE DRIVE,ROYERSFORD,PA,19468,40.186326,-75.538885,214
0000016f-ca9a-3867-0000-0000000005a0,984f92f8-c640-306a-a32e-3b43e495d3d8,Dorine689 Ledner144,F,GENERAL PRACTICE,1861 POWDER MILL RD,YORK,PA,17402,39.910626,-76.67371999999997,1345
0000016f-ca9a-3867-0000-0000000005aa,bc88f8a4-3157-368a-b574-65117d98dd1b,Cedric746 Hamill307,M,GENERAL PRACTICE,1872 RIVERSIDE CIRCLE,EASTON,PA,18045,40.685971,-75.218548,410
0000016f-ca9a-3867-0000-0000000005b4,ea864810-5a1e-39f9-9b8c-7fa4adcc4516,Antone63 Collins926,M,GENERAL PRACTICE,55 MONUMENT ROAD,YORK,PA,17403,39.97801,-76.730882,888
0000016f-ca9a-3867-0000-0000000005be,99d13d90-4036-3f1d-aa42-435ebd25c053,Eliza161 Streich926,F,GENERAL PRACTICE,2775 MOSSIDE BOULEVARD,MONROEVILLE,PA,15146,40.42632800000001,-79.761358,1687
0000016f-ca9a-3867-0000-0000000005c8,a4f15fa8-f349-3eed-b3ac-a477fbc54498,Margarito178 Turcotte120,M,GENERAL PRACTICE,559 WEST GERMANTOWN PIKE,EAST NORRITON,PA,19403,40.152115,-75.33561999999998,875
0000016f-ca9a-3867-0000-0000000005d2,ea8837f6-8874-388d-ae12-e1bbbf999398,Jong718 Rau926,F,GENERAL PRACTICE,100 ST LUKES LANE,STROUDSBURG,PA,18360,41.00422,-75.174741,1045
0000016f-ca9a-3867-0000-0000000005dc,d2329951-89ff-34e1-9570-8dac7d05a8c5,Daryl568 Ledner144,M,GENERAL PRACTICE,1020 THOMPSON STREET,JERSEY SHORE,PA,17740,41.200731,-77.26656899999998,157
0000016f-ca9a-3867-0000-0000000005e6,33fb8f90-8be8-3aa1-bb0f-71a03fa21252,Alan320 Jacobson885,M,GENERAL PRACTICE,215 EAST WATER STREET,MUNCY,PA,17756,41.202161,-76.785507,576
0000016f-ca9a-3867-0000-0000000005f0,cf7aa35f-f9dd-3212-8b8e-c57ed0d2aa96,Darren774 Marvin195,M,GENERAL PRACTICE,200 HOSPITAL DRIVE,MYERSDALE,PA,15552,39.730612,-78.847983,1150
0000016f-ca9a-3867-0000-0000000005fa,5a0869eb-04c7-36c8-83f4-112288bc445f,Scottie437 Romaguera67,M,GENERAL PRACTICE,214 PEACH ORCHARD ROAD,MCCONNELLSBURG,PA,17233,39.931838,-77.99568199999999,313
0000016f-ca9a-3867-0000-000000000604,22992079-6dff-36ba-8df6-77b90d8ea32f,Migdalia164 Brown30,F,GENERAL PRACTICE,1001 PINE STREET,RENOVO,PA,17764,41.329048,-77.742075,52
0000016f-ca9a-3867-0000-00000000060e,e61dbd30-6416-31b5-941c-e731fe9631ad,Sharonda198 Altenwerth646,F,GENERAL PRACTICE,275 GUTHRIE DRIVE,TROY,PA,16947,41.633284,-79.833212,96
0000016f-ca9a-3867-0000-000000000618,00e6effb-ae9c-38c9-aa3a-deac8edb66c6,Stella203 Koepp521,F,GENERAL PRACTICE,100 HOSPITAL DRIVE,MONTROSE,PA,18801,41.833441,-75.876092,357
0000016f-ca9a-3867-0000-000000000622,40f66521-26ca-3b08-9ab9-c3155bf7aaeb,Hollis7 Graham902,M,GENERAL PRACTICE,187 HOSPITAL DRIVE,TYRONE,PA,16686,40.676456,-78.24604599999998,850
0000016f-ca9a-3867-0000-00000000062c,7b088bd7-75ba-3b84-bca3-4462369abe02,Alaine226 Hettinger594,F,GENERAL PRACTICE,965 SHAMROCK LANE,CORRY,PA,16407,41.928225,-79.63313000000002,903
0000016f-ca9a-3867-0000-000000000636,a4544b2e-499a-3465-9d8b-13a236406fcb,Regine404 Jones311,F,GENERAL PRACTICE,2872 TURNPIKE STREET,SUSQUEHANNA,PA,18847,41.94086400000001,-75.60815600000002,613
0000016f-ca9a-3867-0000-000000000640,c25c951e-1b04-307f-8614-62c6e2de3436,Alaina222 Champlin946,F,GENERAL PRACTICE,100 HOSPITAL ROAD,BROOKVILLE,PA,15825,41.161675,-79.082652,235
0000016f-ca9a-3867-0000-00000000064a,e19e6210-9dfa-36ff-af37-a7a40238c003,Cristopher265 Ebert178,M,GENERAL PRACTICE,1001 EAST SECOND STREET,COUDERSPORT,PA,16915,41.775844,-78.016038,563
0000016f-ca9a-3867-0000-000000000654,b142c608-7ac5-3fec-8090-c51ced028c37,Valeria950 Goodwin327,F,GENERAL PRACTICE,406 WEST OAK STREET,TITUSVILLE,PA,16354,41.62728,-79.669849,85
0000016f-ca9a-3867-0000-00000000065e,5e84c968-7988-3819-aad7-bc977a22faa2,Chet188 Ferry570,M,GENERAL PRACTICE,763 JOHNSONBURG ROAD,SAINT MARYS,PA,15857,41.492224,-78.67876600000002,273
0000016f-ca9a-3867-0000-000000000668,d124f9a7-be71-3934-b71f-56f932fc0d38,Edmond919 Bins636,M,GENERAL PRACTICE,32-36 CENTRAL AVENUE,WELLSBORO,PA,16901,41.74552,-77.303694,806
0000016f-ca9a-3867-0000-000000000672,2fa31ac6-8b43-3292-8862-1f99a05ae516,Jerrod232 Abbott774,M,GENERAL PRACTICE,4401 PENN AVENUE,PITTSBURGH,PA,15224,40.439753,-79.97659200000002,362
0000016f-ca9a-3867-0000-00000000067c,6e099510-4f48-3174-a90c-8f0a832d2c87,Herschel574 Borer986,M,GENERAL PRACTICE,34TH ST & CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,40.009376,-75.133346,469
0000016f-ca9a-3867-0000-000000000686,9f77cc93-a1d5-3764-bc7a-f42aa44495a7,Mattie544 Kautzer186,F,GENERAL PRACTICE,5324 PENN AVENUE,PITTSBURGH,PA,15224,40.439753,-79.97659200000002,126
0000016f-ca9a-3867-0000-000000000690,69c66b65-96fc-3702-a7d1-ea4ba3ac3b87,Garfield38 Bechtelar572,M,GENERAL PRACTICE,160 EAST ERIE AVE,PHILADELPHIA,PA,19134,40.009376,-75.133346,546
0000016f-ca9a-3867-0000-00000000069a,2eb0c3a8-67bd-3d47-a24d-03124f89aba5,Gilberte702 Welch179,F,GENERAL PRACTICE,6301 NORTHUMBERLAND STREET,PITTSBURGH,PA,15217,40.439753,-79.97659200000002,229
0000016f-ca9a-3867-0000-0000000006a4,761839ba-d5a2-3842-946e-8d2c11e43292,Dan465 Pfannerstill264,M,GENERAL PRACTICE,3551 N BROAD STREET,PHILADELPHIA,PA,19104,40.009376,-75.133346,881
0000016f-ca9a-3867-0000-000000000712,0173a368-5660-31f2-994b-01b56eea5851,Stephen891 Conroy74,M,GENERAL PRACTICE,1010 Delafield Road,Pittsburgh,PA,15215,40.496925,-79.89144,1
0000016f-ca9a-3867-0000-00000000071c,dcfe4667-885b-33d7-8ed6-097b881fff71,Andrea7 Orosco477,F,GENERAL PRACTICE,University Drive,Pittsburgh,PA,15240,40.4344,-80.0248,1
0000016f-ca9a-3867-0000-000000000730,e890d852-5f97-391a-9685-2095c301e7d8,Johnnie679 Graham902,M,GENERAL PRACTICE,213-217 North 4th Street,Philadelphia,PA,19106,39.954792,-75.14627,37
0000016f-ca9a-3867-0000-00000000079e,60adce1f-5b06-3e6c-aa61-ba663246c617,Abraham100 Hessel84,M,GENERAL PRACTICE,13903 William Penn Highway,Mapleton Depot,PA,17052,40.3198,-77.9785,2
0000016f-ca9a-3867-0000-0000000007f8,6109c3f1-c72e-3e29-8b2b-a0b7d97deedd,Shela13 Prosacco716,F,GENERAL PRACTICE,2762 Century Boulevard,Wyomissing,PA,19610,40.357185,-75.989094,37
0000016f-ca9a-3867-0000-00000000083e,cc25d536-c81f-3917-8e6b-16fffa2f2a56,Ed239 Treutel973,M,GENERAL PRACTICE,433 Caredean Dr.,Horsham,PA,19044,40.202858,-75.175896,2
0000016f-ca9a-3867-0000-000000000898,cfc4cd6d-d33a-3def-a664-4a70088555cf,Duane703 King743,M,GENERAL PRACTICE,240 W. 11th St.  Erie Metro Center  Suite 105,Erie,PA,16501,42.12275,-80.0867,3
0000016f-ca9a-3867-0000-0000000008c0,c9a5cf78-a4fe-3c7b-96a6-43e85d87b05b,Noemi984 Boyle917,F,GENERAL PRACTICE,101 E. Olney Avenue,Philadelphia,PA,19120,40.035076,-75.11968,3
0000016f-ca9a-3867-0000-000000000974,cf264aa1-80a7-3335-a3c1-41968624f005,Edgar153 Klocko335,M,GENERAL PRACTICE,4392 STURBRIDGE DR,HARRISBURG,PA,17110-3674,40.275890999999994,-76.88502,79
0000016f-ca9a-3867-0000-0000000009ba,e236292c-3e75-33fe-9f1f-bfa53c4a5f45,Noel608 Price929,M,GENERAL PRACTICE,2555 WASHINGTON RD,UPPER ST CLAIR,PA,15241-2574,40.333539,-80.08126700000001,10
0000016f-ca9a-3867-0000-000000000a1e,bfd44f4b-4a62-3a04-b7c7-08b532b29728,Man114 King743,M,GENERAL PRACTICE,5900 HECKERT RD,BAKERSTOWN,PA,15007-1002,40.652798,-79.94074,24
0000016f-ca9a-3867-0000-000000000ac8,87570505-87ee-326b-94b8-db735c1a3cc1,Pat3 Stracke611,M,GENERAL PRACTICE,817 WILLOWBANK ST,BELLEFONTE,PA,16823-2822,40.914123,-77.768342,31
0000016f-ca9a-3867-0000-000000000b40,ff1149cc-2fff-3a06-b0fd-4ff1d3ef00ac,Berry486 Conn188,M,GENERAL PRACTICE,716 HITE RD,HARWICK,PA,15049-8965,40.556227,-79.80538100000001,32
0000016f-ca9a-3867-0000-000000000c3a,1df5f57d-19e8-363b-8d59-906793731afe,Jackson413 Lynch190,M,GENERAL PRACTICE,860 BROAD ST,EMMAUS,PA,18049-3630,40.535188,-75.497883,36
0000016f-ca9a-3867-0000-000000000c9e,4e1fac8a-28c0-335f-9e00-e8e2a75ed1cc,Barry322 McClure239,M,GENERAL PRACTICE,14330 CROGHAN PIKE,MOUNT UNION,PA,17066-8838,40.384079,-77.88152,88
0000016f-ca9a-3867-0000-000000000cbc,4be8bf44-e871-3e60-a542-041ea185acf9,Effie9 Jaskolski867,F,GENERAL PRACTICE,44 E SHIRLEY ST,MOUNT UNION,PA,17066-1384,40.384079,-77.88152,52
0000016f-ca9a-3867-0000-000000000ce4,16f539ea-be49-30b9-9aee-163dafb670fd,Bob965 Feil794,M,GENERAL PRACTICE,1821 PLANK RD,CARROLLTOWN,PA,15722-6409,40.604772,-78.707211,44
0000016f-ca9a-3867-0000-000000000d0c,3d880ebe-aa35-381e-94c6-0204118bde5c,Isaac321 Reinger292,M,GENERAL PRACTICE,32 HUMMER RD,EPHRATA,PA,17522-1507,40.180851000000004,-76.180184,23
0000016f-ca9a-3867-0000-000000000d16,d67903a8-664a-3f62-a9c4-e0d96faad69a,Evelyne208 Bogan287,F,GENERAL PRACTICE,469 LAWRENCE RD,BROOMALL,PA,19008-3747,39.969466,-75.352926,52
0000016f-ca9a-3867-0000-000000000d20,95437d8f-4805-3c3d-8692-fc2a4c963178,Gordon377 Jakubowski832,M,GENERAL PRACTICE,808 BROADWAY AVE,MC KEES ROCKS,PA,15136-2228,40.469019,-80.063328,79
0000016f-ca9a-3867-0000-000000000db6,3eb95850-7eef-3a44-bfe1-00e11d0ec178,Leonardo412 Gaylord332,M,GENERAL PRACTICE,119 HARRISON AVE,GLENSIDE,PA,19038-4008,40.10321,-75.151772,94
0000016f-ca9a-3867-0000-000000000e10,52a25095-a08a-31cd-a28e-90d76da7ade0,Kirk871 Batz141,M,GENERAL PRACTICE,4136 LIBRARY RD,CASTLE SHANNON,PA,15234-1300,40.366429,-80.019451,338
0000016f-ca9a-3867-0000-000000000e24,f400dae0-b066-31cf-a223-af761e63ea66,Martina386 Blanda868,F,GENERAL PRACTICE,1164 BROADWAY ST,EAST MC KEESPORT,PA,15035-1567,40.384815,-79.807415,8
0000016f-ca9a-3867-0000-000000000ed8,2c5f650e-2d9c-38a4-a362-39845d3aebe2,Daryl568 Ledner144,M,GENERAL PRACTICE,111 D E CHURCH ST,LIGONIER,PA,15658-1257,40.24494,-79.237487,42
0000016f-ca9a-3867-0000-000000000f28,a2da49cb-76b4-3d87-b62a-ffb3b767cb0b,Alaine226 Hettinger594,F,GENERAL PRACTICE,915 MONTGOMERY AVE,PENN VALLEY,PA,19072-1549,40.007677,-75.263452,14
0000016f-ca9a-3867-0000-000000000f82,be64026b-42b1-3c9f-b302-87baab48e459,Mattie544 Kautzer186,F,GENERAL PRACTICE,8 NICKMANS PLAZA,LEMONT FURNACE,PA,15456-9731,39.911058000000004,-79.663031,187
0000016f-ca9a-3867-0000-000000000faa,59d94a22-0568-3ab2-9321-76933a64dec5,Muoi890 Lowe577,F,GENERAL PRACTICE,205 MONTGOMERY MALL,NORTH WALES,PA,19454-3905,40.211171,-75.27444100000001,47
0000016f-ca9a-3867-0000-000000000fbe,475ff2d5-a7ab-31c3-815c-05639580fa51,Eliseo499 Purdy2,M,GENERAL PRACTICE,110 PARK AVE,SWARTHMORE,PA,19081-1736,39.902321,-75.348744,69
0000016f-ca9a-3867-0000-000000001022,86dc07ec-c5df-3445-9e49-962f2cb08bb6,Lance203 D'Amore443,M,GENERAL PRACTICE,3865 MT ROYAL BLVD,ALLISON PARK,PA,15101-3541,40.573063,-79.960264,50
0000016f-ca9a-3867-0000-000000001068,35b01d24-a626-3e7d-aad2-5baebe28e7b8,Guadalupe206 Williamson769,F,GENERAL PRACTICE,151 N CHESTNUT ST,BATH,PA,18014-1138,40.729195000000004,-75.39059300000001,79
0000016f-ca9a-3867-0000-000000001086,9ab49b2f-d1f6-3990-a02d-56e343b1e0c9,Antone63 Steuber698,M,GENERAL PRACTICE,809 W 26TH ST,ERIE,PA,16508-3205,42.116594,-80.073503,86
0000016f-ca9a-3867-0000-0000000010c2,fc96a6ce-e9ba-3c22-acce-914dbfa4dd1b,Nenita289 Lind531,F,GENERAL PRACTICE,15 W GARFIELD AVE,SOUDERTON,PA,18964,40.311002,-75.322351,76
0000016f-ca9a-3867-0000-000000001112,4349a53f-28fd-3770-a577-c40aaf2b16c3,Jose871 Padberg411,M,GENERAL PRACTICE,60 S LANSDOWNE AVE,LANSDOWNE,PA,19050-2343,39.940758,-75.276031,57
0000016f-ca9a-3867-0000-0000000011f8,52d23e8b-af12-39d6-ba79-3eb2d0084871,Angelo118 Sporer811,F,GENERAL PRACTICE,20421 ROUTE 19 100,CRANBERRY TOWNSHIP,PA,16066-7514,40.686721,-80.063905,64
0000016f-ca9a-3867-0000-000000001248,95239864-c484-3e96-8e18-d3e55f743da7,Larry532 Waters156,F,GENERAL PRACTICE,760 W LINCOLN HWY,EXTON,PA,19341-2547,40.029072,-75.630922,101
0000016f-ca9a-3867-0000-00000000127a,f35c1eee-150a-3292-9238-6eee42edc6bb,Marcelino726 Gibson10,M,GENERAL PRACTICE,201 S CAMAC ST,PHILADELPHIA,PA,19107-5477,40.009376,-75.133346,35
0000016f-ca9a-3867-0000-0000000012de,e56b42e8-9295-357e-943b-508a7effafb4,Wade235 Mills423,M,GENERAL PRACTICE,219 BRINTON AVE,TRAFFORD,PA,15085-1038,40.384914,-79.755589,39
0000016f-ca9a-3867-0000-000000001360,cc6ee28d-1f06-384b-afcf-e9fcb90473d3,Ulysses632 Mueller846,M,GENERAL PRACTICE,711 PENN AVE,WILKINSBURG,PA,15221-2216,40.444201,-79.873333,33
0000016f-ca9a-3867-0000-0000000013c4,47aae03f-bc06-3c09-bc68-bcb7b3b34b5e,Elwanda490 Frami345,F,GENERAL PRACTICE,2654 N READING RD,REINHOLDS,PA,17569-9640,40.269615,-76.122251,57
0000016f-ca9a-3867-0000-00000000141e,0cc228fb-0271-332d-bda5-fd78f37fe172,Susana117 Pfannerstill264,F,GENERAL PRACTICE,100 S MAIN ST,NORTH WALES,PA,19454-2847,40.211171,-75.27444100000001,20
0000016f-ca9a-3867-0000-0000000014b4,5e015e46-a6bf-36a5-98a5-2f2c8641a612,Martha161 DuBuque211,F,GENERAL PRACTICE,629 E DRINKER ST 2ND FLOOR,DUNMORE,PA,18512-2549,41.413984,-75.60625300000001,54
0000016f-ca9a-3867-0000-000000001568,63e6b1c7-ced6-3135-92be-dbae19884a0f,Jeanett771 Wisozk929,F,GENERAL PRACTICE,1047 ALLEGHENY AVE,OIL CITY,PA,16301-2670,41.42877,-79.707838,38
0000016f-ca9a-3867-0000-0000000015f4,793ffffc-d758-31b9-ae15-57b67fad00d2,Marion502 McKenzie376,F,GENERAL PRACTICE,3823 W 12TH ST A,ERIE,PA,16505-3381,42.116594,-80.073503,66
0000016f-ca9a-3867-0000-00000000161c,39f71c1e-0274-36d9-ba5e-54fcb74795e9,Jamey282 Hamill307,M,GENERAL PRACTICE,135 N READING AVE,BOYERTOWN,PA,19512-1011,40.332351,-75.63758299999999,14
0000016f-ca9a-3867-0000-000000001658,6a58310e-f33f-3f5d-9e57-261f153494c0,Amber507 Hoppe518,F,GENERAL PRACTICE,30 S MACDADE BLVD,GLENOLDEN,PA,19036-1725,39.899626,-75.291955,88
0000016f-ca9a-3867-0000-000000001680,495161b2-65a4-359d-8896-cb193e7e1c6b,Nicholas495 Weber641,M,GENERAL PRACTICE,707 BRISTOL PIKE,CROYDON,PA,19021-5412,40.093027,-74.89771,250
0000016f-ca9a-3867-0000-0000000016ee,dbd6af93-cabc-3ae4-9802-8adcd373bc8c,Tinisha932 Kuhlman484,F,GENERAL PRACTICE,9300 STATE ROUTE 61,COAL TOWNSHIP,PA,17866-4178,40.803381,-76.57119499999997,56
0000016f-ca9a-3867-0000-00000000170c,fb6c2fc7-88df-33cd-857e-cb5282a7624f,Oswaldo857 Goyette777,M,GENERAL PRACTICE,33 WALNUT ST,SANDY LAKE,PA,16145-3557,41.350221000000005,-80.083691,61
0000016f-ca9a-3867-0000-000000001720,ace094aa-591d-35a7-8495-dfe3b62d08f4,Pat3 Schmitt836,M,GENERAL PRACTICE,9239 ROUTE 6,UNION CITY,PA,16438-9727,41.89767,-79.843245,13
0000016f-ca9a-3867-0000-000000001734,ef4ad353-0631-34b5-88a0-69c31e535897,Eboni653 Zboncak558,F,GENERAL PRACTICE,285 MAIN ST,LANDISVILLE,PA,17538-1237,40.08979,-76.405582,112
0000016f-ca9a-3867-0000-000000001766,2dadc4ab-d9c7-3bd8-a67f-cc22704c91d3,Ariel183 Lesch175,M,GENERAL PRACTICE,115 E GLENSIDE AVE,GLENSIDE,PA,19038-4618,40.10321,-75.151772,44
0000016f-ca9a-3867-0000-000000001798,02f7655c-c90f-364c-a687-b0673883a645,Marco578 Feeney44,M,GENERAL PRACTICE,850 S VALLEY FORGE RD,LANSDALE,PA,19446-4261,40.241654,-75.28120799999999,51
0000016f-ca9a-3867-0000-0000000017fc,dba13dd9-c66c-3c8b-b696-8ac3cca963f8,Esteban536 Tapia475,M,GENERAL PRACTICE,920 LOCUST ST,SAINT MICHAEL,PA,15951-0366,40.32354,-78.752328,120
0000016f-ca9a-3867-0000-00000000182e,9ec79b6d-0e47-3401-892c-f247f3c7eece,Vonda514 Funk324,F,GENERAL PRACTICE,419 STOYSTOWN RD,SOMERSET,PA,15501-6945,40.00503,-79.077855,68
0000016f-ca9a-3867-0000-000000001856,47193a5f-86a4-3087-8f7a-5d2d3c8365dc,Sam879 Davis923,F,GENERAL PRACTICE,415 CUMBERLAND ST,LEBANON,PA,17042-5315,40.341192,-76.422735,57
0000016f-ca9a-3867-0000-000000001892,53b6a199-1065-342e-a33d-6992e81ad3c9,Tyson541 Metz686,M,GENERAL PRACTICE,2121 MAIN ST,NORTHAMPTON,PA,18067-1212,40.688184,-75.487383,143
0000016f-ca9a-3867-0000-000000001900,9a8ceadd-0ba1-35f7-b90f-fcd83b58a0b8,Weldon459 Schulist381,M,GENERAL PRACTICE,9279 OLDE SCOTLAND RD,SHIPPENSBURG,PA,17257-7705,40.045786,-77.539004,57
0000016f-ca9a-3867-0000-000000001932,e489fbb3-2e1e-3f8f-965a-8586b6df8516,Dick869 Ortiz186,M,GENERAL PRACTICE,200 MILLCREEK PLAZA,ERIE,PA,16565,42.116594,-80.073503,32
0000016f-ca9a-3867-0000-00000000193c,b98423e3-fd3e-3817-aff5-61f329acaf4d,Abraham100 Mann644,M,GENERAL PRACTICE,267 W MAIN ST,HUMMELSTOWN,PA,17036-1423,40.265342,-76.712777,30
0000016f-ca9a-3867-0000-000000001946,475aa8dc-a0d8-36af-9daf-6af24eb7a8ee,Shawn523 Pouros728,M,GENERAL PRACTICE,427 ALDEN AVE,MORRISVILLE,PA,19067-4805,40.207644,-74.78026899999999,10
0000016f-ca9a-3867-0000-00000000195a,9c519959-a7aa-31e4-8bc3-ec89c46f836e,Carey440 Stehr398,M,GENERAL PRACTICE,241 MAIN ST,BLAKELY,PA,18447-1233,41.485933,-75.60125500000001,31
0000016f-ca9a-3867-0000-0000000019aa,42223d21-d268-3029-8811-03b331c9421f,Felipe97 Lang846,M,GENERAL PRACTICE,2222 TRENTON RD,LEVITTOWN,PA,19056-1400,40.153821,-74.853273,42
0000016f-ca9a-3867-0000-0000000019c8,c55aff27-8d05-3bde-9f9c-b396944fa5c1,Latashia561 Lueilwitz711,F,GENERAL PRACTICE,5551 ROUTE 85 HWY,HOME,PA,15747-6704,40.792487,-79.179355,35
